Emoji	Name	Group	Subgroup	Code Point	Code	Status
✍🏼	Writing hand: Medium-light skin tone	People & Body	Hand Prop	270D 1F3FC	E1.0	Fully Qualified
✍🏽	Writing hand: Medium skin tone	People & Body	Hand Prop	270D 1F3FD	E1.0	Fully Qualified
✍🏾	Writing hand: Medium-dark skin tone	People & Body	Hand Prop	270D 1F3FE	E1.0	Fully Qualified
✍🏿	Writing hand: Dark skin tone	People & Body	Hand Prop	270D 1F3FF	E1.0	Fully Qualified
💅🏻	Nail polish: Light skin tone	People & Body	Hand Prop	1F485 1F3FB	E1.0	Fully Qualified
💅🏼	Nail polish: Medium-light skin tone	People & Body	Hand Prop	1F485 1F3FC	E1.0	Fully Qualified
💅🏽	Nail polish: Medium skin tone	People & Body	Hand Prop	1F485 1F3FD	E1.0	Fully Qualified
💅🏾	Nail polish: Medium-dark skin tone	People & Body	Hand Prop	1F485 1F3FE	E1.0	Fully Qualified
💅🏿	Nail polish: Dark skin tone	People & Body	Hand Prop	1F485 1F3FF	E1.0	Fully Qualified
🤳🏻	Selfie: Light skin tone	People & Body	Hand Prop	1F933 1F3FB	E3.0	Fully Qualified
🤳🏼	Selfie: Medium-light skin tone	People & Body	Hand Prop	1F933 1F3FC	E3.0	Fully Qualified
🤳🏽	Selfie: Medium skin tone	People & Body	Hand Prop	1F933 1F3FD	E3.0	Fully Qualified
🤳🏾	Selfie: Medium-dark skin tone	People & Body	Hand Prop	1F933 1F3FE	E3.0	Fully Qualified
🤳🏿	Selfie: Dark skin tone	People & Body	Hand Prop	1F933 1F3FF	E3.0	Fully Qualified
💪🏻	Flexed biceps: Light skin tone	People & Body	Body Parts	1F4AA 1F3FB	E1.0	Fully Qualified
💪🏼	Flexed biceps: Medium-light skin tone	People & Body	Body Parts	1F4AA 1F3FC	E1.0	Fully Qualified
💪🏽	Flexed biceps: Medium skin tone	People & Body	Body Parts	1F4AA 1F3FD	E1.0	Fully Qualified
💪🏾	Flexed biceps: Medium-dark skin tone	People & Body	Body Parts	1F4AA 1F3FE	E1.0	Fully Qualified
💪🏿	Flexed biceps: Dark skin tone	People & Body	Body Parts	1F4AA 1F3FF	E1.0	Fully Qualified
🦵🏻	Leg: Light skin tone	People & Body	Body Parts	1F9B5 1F3FB	E11.0	Fully Qualified
🦵🏼	Leg: Medium-light skin tone	People & Body	Body Parts	1F9B5 1F3FC	E11.0	Fully Qualified
🦵🏽	Leg: Medium skin tone	People & Body	Body Parts	1F9B5 1F3FD	E11.0	Fully Qualified
🦵🏾	Leg: Medium-dark skin tone	People & Body	Body Parts	1F9B5 1F3FE	E11.0	Fully Qualified
🦵🏿	Leg: Dark skin tone	People & Body	Body Parts	1F9B5 1F3FF	E11.0	Fully Qualified
🦶🏻	Foot: Light skin tone	People & Body	Body Parts	1F9B6 1F3FB	E11.0	Fully Qualified
🦶🏼	Foot: Medium-light skin tone	People & Body	Body Parts	1F9B6 1F3FC	E11.0	Fully Qualified
🦶🏽	Foot: Medium skin tone	People & Body	Body Parts	1F9B6 1F3FD	E11.0	Fully Qualified
🦶🏾	Foot: Medium-dark skin tone	People & Body	Body Parts	1F9B6 1F3FE	E11.0	Fully Qualified
🦶🏿	Foot: Dark skin tone	People & Body	Body Parts	1F9B6 1F3FF	E11.0	Fully Qualified
👂🏻	Ear: Light skin tone	People & Body	Body Parts	1F442 1F3FB	E1.0	Fully Qualified
👂🏼	Ear: Medium-light skin tone	People & Body	Body Parts	1F442 1F3FC	E1.0	Fully Qualified
👂🏽	Ear: Medium skin tone	People & Body	Body Parts	1F442 1F3FD	E1.0	Fully Qualified
👂🏾	Ear: Medium-dark skin tone	People & Body	Body Parts	1F442 1F3FE	E1.0	Fully Qualified
👂🏿	Ear: Dark skin tone	People & Body	Body Parts	1F442 1F3FF	E1.0	Fully Qualified
🦻🏻	Ear with hearing aid: Light skin tone	People & Body	Body Parts	1F9BB 1F3FB	E12.0	Fully Qualified
🦻🏼	Ear with hearing aid: Medium-light skin tone	People & Body	Body Parts	1F9BB 1F3FC	E12.0	Fully Qualified
🦻🏽	Ear with hearing aid: Medium skin tone	People & Body	Body Parts	1F9BB 1F3FD	E12.0	Fully Qualified
🦻🏾	Ear with hearing aid: Medium-dark skin tone	People & Body	Body Parts	1F9BB 1F3FE	E12.0	Fully Qualified
🦻🏿	Ear with hearing aid: Dark skin tone	People & Body	Body Parts	1F9BB 1F3FF	E12.0	Fully Qualified
👃🏻	Nose: Light skin tone	People & Body	Body Parts	1F443 1F3FB	E1.0	Fully Qualified
👃🏼	Nose: Medium-light skin tone	People & Body	Body Parts	1F443 1F3FC	E1.0	Fully Qualified
👃🏽	Nose: Medium skin tone	People & Body	Body Parts	1F443 1F3FD	E1.0	Fully Qualified
👃🏾	Nose: Medium-dark skin tone	People & Body	Body Parts	1F443 1F3FE	E1.0	Fully Qualified
👃🏿	Nose: Dark skin tone	People & Body	Body Parts	1F443 1F3FF	E1.0	Fully Qualified
👶🏻	Baby: Light skin tone	People & Body	Person	1F476 1F3FB	E1.0	Fully Qualified
👶🏼	Baby: Medium-light skin tone	People & Body	Person	1F476 1F3FC	E1.0	Fully Qualified
👶🏽	Baby: Medium skin tone	People & Body	Person	1F476 1F3FD	E1.0	Fully Qualified
👶🏾	Baby: Medium-dark skin tone	People & Body	Person	1F476 1F3FE	E1.0	Fully Qualified
👶🏿	Baby: Dark skin tone	People & Body	Person	1F476 1F3FF	E1.0	Fully Qualified
🧒🏻	Child: Light skin tone	People & Body	Person	1F9D2 1F3FB	E5.0	Fully Qualified
🧒🏼	Child: Medium-light skin tone	People & Body	Person	1F9D2 1F3FC	E5.0	Fully Qualified
🧒🏽	Child: Medium skin tone	People & Body	Person	1F9D2 1F3FD	E5.0	Fully Qualified
🧒🏾	Child: Medium-dark skin tone	People & Body	Person	1F9D2 1F3FE	E5.0	Fully Qualified
🧒🏿	Child: Dark skin tone	People & Body	Person	1F9D2 1F3FF	E5.0	Fully Qualified
👦🏻	Boy: Light skin tone	People & Body	Person	1F466 1F3FB	E1.0	Fully Qualified
👦🏼	Boy: Medium-light skin tone	People & Body	Person	1F466 1F3FC	E1.0	Fully Qualified
👦🏽	Boy: Medium skin tone	People & Body	Person	1F466 1F3FD	E1.0	Fully Qualified
👦🏾	Boy: Medium-dark skin tone	People & Body	Person	1F466 1F3FE	E1.0	Fully Qualified
👦🏿	Boy: Dark skin tone	People & Body	Person	1F466 1F3FF	E1.0	Fully Qualified
👧🏻	Girl: Light skin tone	People & Body	Person	1F467 1F3FB	E1.0	Fully Qualified
👧🏼	Girl: Medium-light skin tone	People & Body	Person	1F467 1F3FC	E1.0	Fully Qualified
👧🏽	Girl: Medium skin tone	People & Body	Person	1F467 1F3FD	E1.0	Fully Qualified
👧🏾	Girl: Medium-dark skin tone	People & Body	Person	1F467 1F3FE	E1.0	Fully Qualified
👧🏿	Girl: Dark skin tone	People & Body	Person	1F467 1F3FF	E1.0	Fully Qualified
🧑🏻	Person: Light skin tone	People & Body	Person	1F9D1 1F3FB	E5.0	Fully Qualified
🧑🏼	Person: Medium-light skin tone	People & Body	Person	1F9D1 1F3FC	E5.0	Fully Qualified
🧑🏽	Person: Medium skin tone	People & Body	Person	1F9D1 1F3FD	E5.0	Fully Qualified
🧑🏾	Person: Medium-dark skin tone	People & Body	Person	1F9D1 1F3FE	E5.0	Fully Qualified
🧑🏿	Person: Dark skin tone	People & Body	Person	1F9D1 1F3FF	E5.0	Fully Qualified
👱🏻	Person: Light skin tone, blond hair	People & Body	Person	1F471 1F3FB	E1.0	Fully Qualified
👱🏼	Person: Medium-light skin tone, blond hair	People & Body	Person	1F471 1F3FC	E1.0	Fully Qualified
👱🏽	Person: Medium skin tone, blond hair	People & Body	Person	1F471 1F3FD	E1.0	Fully Qualified
👱🏾	Person: Medium-dark skin tone, blond hair	People & Body	Person	1F471 1F3FE	E1.0	Fully Qualified
👱🏿	Person: Dark skin tone, blond hair	People & Body	Person	1F471 1F3FF	E1.0	Fully Qualified
👨🏻	Man: Light skin tone	People & Body	Person	1F468 1F3FB	E1.0	Fully Qualified
👨🏼	Man: Medium-light skin tone	People & Body	Person	1F468 1F3FC	E1.0	Fully Qualified
👨🏽	Man: Medium skin tone	People & Body	Person	1F468 1F3FD	E1.0	Fully Qualified
👨🏾	Man: Medium-dark skin tone	People & Body	Person	1F468 1F3FE	E1.0	Fully Qualified
👨🏿	Man: Dark skin tone	People & Body	Person	1F468 1F3FF	E1.0	Fully Qualified
🧔🏻	Person: Light skin tone, beard	People & Body	Person	1F9D4 1F3FB	E5.0	Fully Qualified
🧔🏼	Person: Medium-light skin tone, beard	People & Body	Person	1F9D4 1F3FC	E5.0	Fully Qualified
🧔🏽	Person: Medium skin tone, beard	People & Body	Person	1F9D4 1F3FD	E5.0	Fully Qualified
🧔🏾	Person: Medium-dark skin tone, beard	People & Body	Person	1F9D4 1F3FE	E5.0	Fully Qualified
🧔🏿	Person: Dark skin tone, beard	People & Body	Person	1F9D4 1F3FF	E5.0	Fully Qualified
🧔🏻‍♂️	Man: Light skin tone, beard	People & Body	Person	1F9D4 1F3FB 200D 2642 FE0F	E13.1	Fully Qualified
🧔🏻‍♂	Man: Light skin tone, beard	People & Body	Person	1F9D4 1F3FB 200D 2642	E13.1	Minimally Qualified
🧔🏼‍♂️	Man: Medium-light skin tone, beard	People & Body	Person	1F9D4 1F3FC 200D 2642 FE0F	E13.1	Fully Qualified
🧔🏼‍♂	Man: Medium-light skin tone, beard	People & Body	Person	1F9D4 1F3FC 200D 2642	E13.1	Minimally Qualified
🧔🏽‍♂️	Man: Medium skin tone, beard	People & Body	Person	1F9D4 1F3FD 200D 2642 FE0F	E13.1	Fully Qualified
🧔🏽‍♂	Man: Medium skin tone, beard	People & Body	Person	1F9D4 1F3FD 200D 2642	E13.1	Minimally Qualified
🧔🏾‍♂️	Man: Medium-dark skin tone, beard	People & Body	Person	1F9D4 1F3FE 200D 2642 FE0F	E13.1	Fully Qualified
🧔🏾‍♂	Man: Medium-dark skin tone, beard	People & Body	Person	1F9D4 1F3FE 200D 2642	E13.1	Minimally Qualified
🧔🏿‍♂️	Man: Dark skin tone, beard	People & Body	Person	1F9D4 1F3FF 200D 2642 FE0F	E13.1	Fully Qualified
🧔🏿‍♂	Man: Dark skin tone, beard	People & Body	Person	1F9D4 1F3FF 200D 2642	E13.1	Minimally Qualified
🧔🏻‍♀️	Woman: Light skin tone, beard	People & Body	Person	1F9D4 1F3FB 200D 2640 FE0F	E13.1	Fully Qualified
🧔🏻‍♀	Woman: Light skin tone, beard	People & Body	Person	1F9D4 1F3FB 200D 2640	E13.1	Minimally Qualified
🧔🏼‍♀️	Woman: Medium-light skin tone, beard	People & Body	Person	1F9D4 1F3FC 200D 2640 FE0F	E13.1	Fully Qualified
🧔🏼‍♀	Woman: Medium-light skin tone, beard	People & Body	Person	1F9D4 1F3FC 200D 2640	E13.1	Minimally Qualified
🧔🏽‍♀️	Woman: Medium skin tone, beard	People & Body	Person	1F9D4 1F3FD 200D 2640 FE0F	E13.1	Fully Qualified
🧔🏽‍♀	Woman: Medium skin tone, beard	People & Body	Person	1F9D4 1F3FD 200D 2640	E13.1	Minimally Qualified
🧔🏾‍♀️	Woman: Medium-dark skin tone, beard	People & Body	Person	1F9D4 1F3FE 200D 2640 FE0F	E13.1	Fully Qualified
🧔🏾‍♀	Woman: Medium-dark skin tone, beard	People & Body	Person	1F9D4 1F3FE 200D 2640	E13.1	Minimally Qualified
🧔🏿‍♀️	Woman: Dark skin tone, beard	People & Body	Person	1F9D4 1F3FF 200D 2640 FE0F	E13.1	Fully Qualified
🧔🏿‍♀	Woman: Dark skin tone, beard	People & Body	Person	1F9D4 1F3FF 200D 2640	E13.1	Minimally Qualified
👨🏻‍🦰	Man: Light skin tone, red hair	People & Body	Person	1F468 1F3FB 200D 1F9B0	E11.0	Fully Qualified
👨🏼‍🦰	Man: Medium-light skin tone, red hair	People & Body	Person	1F468 1F3FC 200D 1F9B0	E11.0	Fully Qualified
👨🏽‍🦰	Man: Medium skin tone, red hair	People & Body	Person	1F468 1F3FD 200D 1F9B0	E11.0	Fully Qualified
👨🏾‍🦰	Man: Medium-dark skin tone, red hair	People & Body	Person	1F468 1F3FE 200D 1F9B0	E11.0	Fully Qualified
👨🏿‍🦰	Man: Dark skin tone, red hair	People & Body	Person	1F468 1F3FF 200D 1F9B0	E11.0	Fully Qualified
👨🏻‍🦱	Man: Light skin tone, curly hair	People & Body	Person	1F468 1F3FB 200D 1F9B1	E11.0	Fully Qualified
👨🏼‍🦱	Man: Medium-light skin tone, curly hair	People & Body	Person	1F468 1F3FC 200D 1F9B1	E11.0	Fully Qualified
👨🏽‍🦱	Man: Medium skin tone, curly hair	People & Body	Person	1F468 1F3FD 200D 1F9B1	E11.0	Fully Qualified
👨🏾‍🦱	Man: Medium-dark skin tone, curly hair	People & Body	Person	1F468 1F3FE 200D 1F9B1	E11.0	Fully Qualified
👨🏿‍🦱	Man: Dark skin tone, curly hair	People & Body	Person	1F468 1F3FF 200D 1F9B1	E11.0	Fully Qualified
👨🏻‍🦳	Man: Light skin tone, white hair	People & Body	Person	1F468 1F3FB 200D 1F9B3	E11.0	Fully Qualified
👨🏼‍🦳	Man: Medium-light skin tone, white hair	People & Body	Person	1F468 1F3FC 200D 1F9B3	E11.0	Fully Qualified
👨🏽‍🦳	Man: Medium skin tone, white hair	People & Body	Person	1F468 1F3FD 200D 1F9B3	E11.0	Fully Qualified
👨🏾‍🦳	Man: Medium-dark skin tone, white hair	People & Body	Person	1F468 1F3FE 200D 1F9B3	E11.0	Fully Qualified
👨🏿‍🦳	Man: Dark skin tone, white hair	People & Body	Person	1F468 1F3FF 200D 1F9B3	E11.0	Fully Qualified
👨🏻‍🦲	Man: Light skin tone, bald	People & Body	Person	1F468 1F3FB 200D 1F9B2	E11.0	Fully Qualified
👨🏼‍🦲	Man: Medium-light skin tone, bald	People & Body	Person	1F468 1F3FC 200D 1F9B2	E11.0	Fully Qualified
👨🏽‍🦲	Man: Medium skin tone, bald	People & Body	Person	1F468 1F3FD 200D 1F9B2	E11.0	Fully Qualified
👨🏾‍🦲	Man: Medium-dark skin tone, bald	People & Body	Person	1F468 1F3FE 200D 1F9B2	E11.0	Fully Qualified
👨🏿‍🦲	Man: Dark skin tone, bald	People & Body	Person	1F468 1F3FF 200D 1F9B2	E11.0	Fully Qualified
👩🏻	Woman: Light skin tone	People & Body	Person	1F469 1F3FB	E1.0	Fully Qualified
👩🏼	Woman: Medium-light skin tone	People & Body	Person	1F469 1F3FC	E1.0	Fully Qualified
👩🏽	Woman: Medium skin tone	People & Body	Person	1F469 1F3FD	E1.0	Fully Qualified
👩🏾	Woman: Medium-dark skin tone	People & Body	Person	1F469 1F3FE	E1.0	Fully Qualified
👩🏿	Woman: Dark skin tone	People & Body	Person	1F469 1F3FF	E1.0	Fully Qualified
👩🏻‍🦰	Woman: Light skin tone, red hair	People & Body	Person	1F469 1F3FB 200D 1F9B0	E11.0	Fully Qualified
👩🏼‍🦰	Woman: Medium-light skin tone, red hair	People & Body	Person	1F469 1F3FC 200D 1F9B0	E11.0	Fully Qualified
👩🏽‍🦰	Woman: Medium skin tone, red hair	People & Body	Person	1F469 1F3FD 200D 1F9B0	E11.0	Fully Qualified
👩🏾‍🦰	Woman: Medium-dark skin tone, red hair	People & Body	Person	1F469 1F3FE 200D 1F9B0	E11.0	Fully Qualified
👩🏿‍🦰	Woman: Dark skin tone, red hair	People & Body	Person	1F469 1F3FF 200D 1F9B0	E11.0	Fully Qualified
🧑🏻‍🦰	Person: Light skin tone, red hair	People & Body	Person	1F9D1 1F3FB 200D 1F9B0	E12.1	Fully Qualified
🧑🏼‍🦰	Person: Medium-light skin tone, red hair	People & Body	Person	1F9D1 1F3FC 200D 1F9B0	E12.1	Fully Qualified
🧑🏽‍🦰	Person: Medium skin tone, red hair	People & Body	Person	1F9D1 1F3FD 200D 1F9B0	E12.1	Fully Qualified
🧑🏾‍🦰	Person: Medium-dark skin tone, red hair	People & Body	Person	1F9D1 1F3FE 200D 1F9B0	E12.1	Fully Qualified
🧑🏿‍🦰	Person: Dark skin tone, red hair	People & Body	Person	1F9D1 1F3FF 200D 1F9B0	E12.1	Fully Qualified
👩🏻‍🦱	Woman: Light skin tone, curly hair	People & Body	Person	1F469 1F3FB 200D 1F9B1	E11.0	Fully Qualified
👩🏼‍🦱	Woman: Medium-light skin tone, curly hair	People & Body	Person	1F469 1F3FC 200D 1F9B1	E11.0	Fully Qualified
👩🏽‍🦱	Woman: Medium skin tone, curly hair	People & Body	Person	1F469 1F3FD 200D 1F9B1	E11.0	Fully Qualified
👩🏾‍🦱	Woman: Medium-dark skin tone, curly hair	People & Body	Person	1F469 1F3FE 200D 1F9B1	E11.0	Fully Qualified
👩🏿‍🦱	Woman: Dark skin tone, curly hair	People & Body	Person	1F469 1F3FF 200D 1F9B1	E11.0	Fully Qualified
🧑🏻‍🦱	Person: Light skin tone, curly hair	People & Body	Person	1F9D1 1F3FB 200D 1F9B1	E12.1	Fully Qualified
🧑🏼‍🦱	Person: Medium-light skin tone, curly hair	People & Body	Person	1F9D1 1F3FC 200D 1F9B1	E12.1	Fully Qualified
🧑🏽‍🦱	Person: Medium skin tone, curly hair	People & Body	Person	1F9D1 1F3FD 200D 1F9B1	E12.1	Fully Qualified
🧑🏾‍🦱	Person: Medium-dark skin tone, curly hair	People & Body	Person	1F9D1 1F3FE 200D 1F9B1	E12.1	Fully Qualified
🧑🏿‍🦱	Person: Dark skin tone, curly hair	People & Body	Person	1F9D1 1F3FF 200D 1F9B1	E12.1	Fully Qualified
👩🏻‍🦳	Woman: Light skin tone, white hair	People & Body	Person	1F469 1F3FB 200D 1F9B3	E11.0	Fully Qualified
👩🏼‍🦳	Woman: Medium-light skin tone, white hair	People & Body	Person	1F469 1F3FC 200D 1F9B3	E11.0	Fully Qualified
👩🏽‍🦳	Woman: Medium skin tone, white hair	People & Body	Person	1F469 1F3FD 200D 1F9B3	E11.0	Fully Qualified
👩🏾‍🦳	Woman: Medium-dark skin tone, white hair	People & Body	Person	1F469 1F3FE 200D 1F9B3	E11.0	Fully Qualified
👩🏿‍🦳	Woman: Dark skin tone, white hair	People & Body	Person	1F469 1F3FF 200D 1F9B3	E11.0	Fully Qualified
🧑🏻‍🦳	Person: Light skin tone, white hair	People & Body	Person	1F9D1 1F3FB 200D 1F9B3	E12.1	Fully Qualified
🧑🏼‍🦳	Person: Medium-light skin tone, white hair	People & Body	Person	1F9D1 1F3FC 200D 1F9B3	E12.1	Fully Qualified
🧑🏽‍🦳	Person: Medium skin tone, white hair	People & Body	Person	1F9D1 1F3FD 200D 1F9B3	E12.1	Fully Qualified
🧑🏾‍🦳	Person: Medium-dark skin tone, white hair	People & Body	Person	1F9D1 1F3FE 200D 1F9B3	E12.1	Fully Qualified
🧑🏿‍🦳	Person: Dark skin tone, white hair	People & Body	Person	1F9D1 1F3FF 200D 1F9B3	E12.1	Fully Qualified
👩🏻‍🦲	Woman: Light skin tone, bald	People & Body	Person	1F469 1F3FB 200D 1F9B2	E11.0	Fully Qualified
👩🏼‍🦲	Woman: Medium-light skin tone, bald	People & Body	Person	1F469 1F3FC 200D 1F9B2	E11.0	Fully Qualified
👩🏽‍🦲	Woman: Medium skin tone, bald	People & Body	Person	1F469 1F3FD 200D 1F9B2	E11.0	Fully Qualified
👩🏾‍🦲	Woman: Medium-dark skin tone, bald	People & Body	Person	1F469 1F3FE 200D 1F9B2	E11.0	Fully Qualified
👩🏿‍🦲	Woman: Dark skin tone, bald	People & Body	Person	1F469 1F3FF 200D 1F9B2	E11.0	Fully Qualified
🧑🏻‍🦲	Person: Light skin tone, bald	People & Body	Person	1F9D1 1F3FB 200D 1F9B2	E12.1	Fully Qualified
🧑🏼‍🦲	Person: Medium-light skin tone, bald	People & Body	Person	1F9D1 1F3FC 200D 1F9B2	E12.1	Fully Qualified
🧑🏽‍🦲	Person: Medium skin tone, bald	People & Body	Person	1F9D1 1F3FD 200D 1F9B2	E12.1	Fully Qualified
🧑🏾‍🦲	Person: Medium-dark skin tone, bald	People & Body	Person	1F9D1 1F3FE 200D 1F9B2	E12.1	Fully Qualified
🧑🏿‍🦲	Person: Dark skin tone, bald	People & Body	Person	1F9D1 1F3FF 200D 1F9B2	E12.1	Fully Qualified
👱🏻‍♀️	Woman: Light skin tone, blond hair	People & Body	Person	1F471 1F3FB 200D 2640 FE0F	E4.0	Fully Qualified
👱🏻‍♀	Woman: Light skin tone, blond hair	People & Body	Person	1F471 1F3FB 200D 2640	E4.0	Minimally Qualified
👱🏼‍♀️	Woman: Medium-light skin tone, blond hair	People & Body	Person	1F471 1F3FC 200D 2640 FE0F	E4.0	Fully Qualified
👱🏼‍♀	Woman: Medium-light skin tone, blond hair	People & Body	Person	1F471 1F3FC 200D 2640	E4.0	Minimally Qualified
👱🏽‍♀️	Woman: Medium skin tone, blond hair	People & Body	Person	1F471 1F3FD 200D 2640 FE0F	E4.0	Fully Qualified
👱🏽‍♀	Woman: Medium skin tone, blond hair	People & Body	Person	1F471 1F3FD 200D 2640	E4.0	Minimally Qualified
👱🏾‍♀️	Woman: Medium-dark skin tone, blond hair	People & Body	Person	1F471 1F3FE 200D 2640 FE0F	E4.0	Fully Qualified
👱🏾‍♀	Woman: Medium-dark skin tone, blond hair	People & Body	Person	1F471 1F3FE 200D 2640	E4.0	Minimally Qualified
👱🏿‍♀️	Woman: Dark skin tone, blond hair	People & Body	Person	1F471 1F3FF 200D 2640 FE0F	E4.0	Fully Qualified
👱🏿‍♀	Woman: Dark skin tone, blond hair	People & Body	Person	1F471 1F3FF 200D 2640	E4.0	Minimally Qualified
👱🏻‍♂️	Man: Light skin tone, blond hair	People & Body	Person	1F471 1F3FB 200D 2642 FE0F	E4.0	Fully Qualified
👱🏻‍♂	Man: Light skin tone, blond hair	People & Body	Person	1F471 1F3FB 200D 2642	E4.0	Minimally Qualified
👱🏼‍♂️	Man: Medium-light skin tone, blond hair	People & Body	Person	1F471 1F3FC 200D 2642 FE0F	E4.0	Fully Qualified
👱🏼‍♂	Man: Medium-light skin tone, blond hair	People & Body	Person	1F471 1F3FC 200D 2642	E4.0	Minimally Qualified
👱🏽‍♂️	Man: Medium skin tone, blond hair	People & Body	Person	1F471 1F3FD 200D 2642 FE0F	E4.0	Fully Qualified
👱🏽‍♂	Man: Medium skin tone, blond hair	People & Body	Person	1F471 1F3FD 200D 2642	E4.0	Minimally Qualified
👱🏾‍♂️	Man: Medium-dark skin tone, blond hair	People & Body	Person	1F471 1F3FE 200D 2642 FE0F	E4.0	Fully Qualified
👱🏾‍♂	Man: Medium-dark skin tone, blond hair	People & Body	Person	1F471 1F3FE 200D 2642	E4.0	Minimally Qualified
👱🏿‍♂️	Man: Dark skin tone, blond hair	People & Body	Person	1F471 1F3FF 200D 2642 FE0F	E4.0	Fully Qualified
👱🏿‍♂	Man: Dark skin tone, blond hair	People & Body	Person	1F471 1F3FF 200D 2642	E4.0	Minimally Qualified
